orderNumber, itemNumber, product, sourceLocation, destinationLocation, mot, quantity, uom, category, categoryDescription, startDate, endDate, destDaySupp, destStockOH, abcClass, week, approveLoad, reasonCode
2721730754,10,4119210210,690,3491,ZTL,2688,CS,EF,Deployment: Purchase requisition,20251228,20251231,21,168696.132,ZNL  ,AA      ,,
2721730755,10,4119210210,690,3491,ZTL,2688,CS,EF,Deployment: Purchase requisition,20251120,20251123,39,287298.65,ZNL  ,AA      ,,
2721730756,10,4119210210,690,3491,ZTL,5376,CS,EF,Deployment: Purchase requisition,20251119,20251122,39,287298.65,ZNL  ,AA      ,,
2721730757,10,4119210212,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251111,20251113,52,67567.842,ZNL  ,B       ,,
2721730758,10,4119210212,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251130,20251202,40,199.25,UL   ,B       ,,
2721730759,10,4119210212,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251221,20251223,46,171.917,UL   ,B       ,,
2721730760,10,4119210216,690,3488,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251214,20251217,34,151.375,UL   ,A       ,,
2721730761,10,4119210216,690,3488,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251130,20251203,48,109068.75,ZNL  ,A       ,,
2721730762,10,4119210216,690,3491,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251221,20251224,32,80041.5,ZNL  ,A       ,,
2721730763,10,4119210216,690,3491,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251214,20251217,39,41553.076,ZNK  ,A       ,,
2721730764,10,4119210216,690,3491,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251207,20251210,46,124409.25,ZNL  ,A       ,,
2721730765,10,4119210216,690,3491,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251120,20251123,68,187795.125,ZNL  ,A       ,,
2721730766,10,4119210216,690,3491,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251115,20251118,76,205592.625,ZNL  ,A       ,,
2721730767,10,4119210222,692,3405,ZTL,5760,CS,EF,Deployment: Purchase requisition,20251228,20251230,41,21801,CS   ,AA      ,,
2721730768,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251221,20251223,42,517.5,UL   ,AA      ,,
2721730769,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251214,20251216,41,79413.472,ZNK  ,AA      ,,
2721730770,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251207,20251209,41,84271.168,ZNK  ,AA      ,,
2721730771,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251130,20251202,43,36009,CS   ,AA      ,,
2721730772,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251121,20251123,44,96850.112,ZNK  ,AA      ,,
2721730773,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251119,20251121,44,96850.112,ZNK  ,AA      ,,
2721730774,10,4119210222,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251115,20251117,48,661.104,UL   ,AA      ,,
2721730775,10,4119211182,690,3491,ZTL,2160,CS,EF,Deployment: Purchase requisition,20260111,20260114,38,9357.04,ZNK  ,B       ,,
2721730776,10,4119211182,690,3491,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251214,20251217,42,4076,CS   ,B       ,,
2721730777,10,4119211182,690,3491,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251120,20251123,31,1950,CS   ,B       ,,
2721730778,10,4119211182,690,3491,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251031,20251103,48,84.167,UL   ,B       ,,
2721730779,10,170011994,690,8509,ZTL,63800,LB,EF,Deployment: Purchase requisition,20251129,20251201,7,699,LB   ,        ,,
2721730780,10,170011994,690,8717,ZTL,28900,LB,EF,Deployment: Purchase requisition,20251129,20251201,54,60,UL   ,        ,,
2721730781,10,170011994,690,8759,ZTL,29100,LB,EF,Deployment: Purchase requisition,20251112,20251113,24,45388.65,ZNK  ,        ,,
2721730782,10,170011994,690,8759,ZTL,28200,LB,EF,Deployment: Purchase requisition,20251129,20251201,15,78025,LB   ,        ,,
2721730783,10,170011994,690,8759,ZTL,100000,LB,EF,Deployment: Purchase requisition,20251206,20251208,4,147.452,UL   ,        ,,
2721730784,10,170011994,690,8759,ZTL,64664.25,LB,EF,Deployment: Purchase requisition,20260124,20260126,3,29360,LB   ,        ,,
2721730785,10,170011994,690,8759,ZTL,84895.5,LB,EF,Deployment: Purchase requisition,20260131,20260202,2,29301,LB   ,        ,,
2721730786,10,170012102,690,8759,ZTL,35200,LB,EF,Deployment: Purchase requisition,20251213,20251215,0,0,UL   ,        ,,
2721730787,10,170012102,690,8759,ZTL,61700,LB,EF,Deployment: Purchase requisition,20251220,20251222,0,0,LB   ,        ,,
2721730788,10,170012102,690,8759,ZTL,56900,LB,EF,Deployment: Purchase requisition,20251227,20251229,0,0,LB   ,        ,,
2721730789,10,170012102,690,8759,ZTL,109700,LB,EF,Deployment: Purchase requisition,20260103,20260105,0,0,LB   ,        ,,
2721730790,10,170012105,690,8509,ZTL,27580.312,LB,EF,Deployment: Purchase requisition,20260124,20260126,0,0,ZNK  ,        ,,
2721730791,10,170012105,690,8509,ZTL,67372,LB,EF,Deployment: Purchase requisition,20260117,20260119,0,0,LB   ,        ,,
2721730792,10,170012105,690,8509,ZTL,29300,LB,EF,Deployment: Purchase requisition,20260110,20260112,0,0,ZNL  ,        ,,
2721730793,10,170012105,690,8759,ZTL,14700,LB,EF,Deployment: Purchase requisition,20251206,20251208,0,0,UL   ,        ,,
2721730794,10,170012105,690,8759,ZTL,22100,LB,EF,Deployment: Purchase requisition,20251213,20251215,0,0,ZNK  ,        ,,
2721730795,10,170012105,690,8759,ZTL,16200,LB,EF,Deployment: Purchase requisition,20251220,20251222,0,0,LB   ,        ,,
2721730796,10,170012105,690,8759,ZTL,44700,LB,EF,Deployment: Purchase requisition,20251227,20251229,0,0,ZNK  ,        ,,
2721730797,10,170012105,690,8759,ZTL,47.688,LB,EF,Deployment: Purchase requisition,20260117,20260119,0,0,CS   ,        ,,
2721730798,10,170012105,690,8759,ZTL,60100,LB,EF,Deployment: Purchase requisition,20260110,20260112,0,0,ZNK  ,        ,,
2721730799,10,170012105,690,8759,ZTL,27900,LB,EF,Deployment: Purchase requisition,20260103,20260105,0,0,ZNL  ,        ,,
2721730800,10,4119210682,692,3405,ZTL,38400,CS,EF,Deployment: Purchase requisition,20260104,20260106,53,73493,CS   ,A       ,,
2721730801,10,4119210682,692,3405,ZTL,38400,CS,EF,Deployment: Purchase requisition,20260111,20260113,63,81038,CS   ,A       ,,
2721730802,10,4119210682,692,3405,ZTL,123000,CS,EF,Deployment: Purchase requisition,20260118,20260120,123,183512,CS   ,A       ,,
2721730803,10,110026155,690,8759,ZTL,34400,LB,EF,Deployment: Purchase requisition,20251112,20251113,95,36000,ZNL  ,        ,,
2721730804,10,3800001791,692,3405,ZTL,2400,CS,EF,Deployment: Purchase requisition,20251214,20251216,39,6696.075,ZNK  ,A       ,,
2721730830,10,3800018338,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251228,20251230,39,476.125,UL   ,A       ,,
2721730831,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251221,20251223,36,57832.32,ZNK  ,A       ,,
2721730832,10,3800018338,692,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251214,20251216,43,68604.9,ZNK  ,A       ,,
2721730833,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251207,20251209,40,502.167,UL   ,A       ,,
2721730834,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251130,20251202,47,14899,CS   ,A       ,,
2721730835,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251112,20251114,54,646.292,UL   ,A       ,,
2721730836,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251107,20251109,42,12291,CS   ,A       ,,
2721730837,10,3800018338,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251105,20251107,42,12291,CS   ,A       ,,
2721730839,10,3800018980,692,3405,ZTL,60480,CS,EF,Deployment: Purchase requisition,20260104,20260106,202,346528,CS   ,A       ,,
2721730840,10,3800018980,692,3405,ZTL,241920,CS,EF,Deployment: Purchase requisition,20251228,20251230,51,831.286,UL   ,A       ,,
2721730841,10,3800019993,690,3488,ZTL,1620,CS,EF,Deployment: Purchase requisition,20260111,20260114,21,4073,CS   ,A       ,,
2721730842,10,3800019993,690,3488,ZTL,3240,CS,EF,Deployment: Purchase requisition,20251119,20251122,55,8305,CS   ,A       ,,
2721730843,10,3800019993,690,3488,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251018,20251021,0,0,,,,
2721730844,10,3800019842,690,3488,ZTL,2592,CS,EF,Deployment: Purchase requisition,20260111,20260114,46,3788,CS   ,B       ,,
2721730845,10,3800019842,690,3488,ZTL,2592,CS,EF,Deployment: Purchase requisition,20251207,20251210,49,63621.25,ZNL  ,B       ,,
2721730846,10,3800019842,690,3491,ZTL,2592,CS,EF,Deployment: Purchase requisition,20251104,20251107,29,57365,ZNL  ,B       ,,
2721730847,10,3800019842,690,3491,ZTL,2592,CS,EF,Deployment: Purchase requisition,20251108,20251111,29,57365,ZNL  ,B       ,,
2721730848,10,3800019842,690,3491,ZTL,2592,CS,EF,Deployment: Purchase requisition,20251207,20251210,28,23513.49,ZNK  ,B       ,,
2721730849,10,3800019842,690,3491,ZTL,2592,CS,EF,Deployment: Purchase requisition,20251228,20251231,42,128.562,UL   ,B       ,,
2721730850,10,170006941,690,8759,ZTL,3300,LB,EF,Deployment: Purchase requisition,20251120,20251121,15,56306.442,ZNK  ,        ,,
2721730851,10,170006941,692,3406,ZTE,169081,LB,EF,Deployment: Purchase requisition,20260118,20260120,0,0,CS   ,        ,,
2721730852,10,170007051,690,3491,ZTL,0.01,LB,EF,Deployment: Purchase requisition,20260118,20260121,0,0,ZNL  ,        ,,
2721730853,10,170007051,690,8759,ZTL,21955.99,LB,EF,Deployment: Purchase requisition,20260207,20260209,6,30312.672,ZNK  ,        ,,
2721730854,10,170007053,690,8717,ZTL,14950,LB,EF,Deployment: Purchase requisition,20251105,20251106,26,3538.476,ZNK  ,        ,,
2721730855,10,170007053,690,8717,ZTL,14950,LB,EF,Deployment: Purchase requisition,20251129,20251201,4,3538.476,ZNK  ,        ,,
2721730856,10,170007053,690,8717,ZTL,13139.27,LB,EF,Deployment: Purchase requisition,20260117,20260119,1,1400,ZNL  ,        ,,
2721730857,10,170007053,690,8717,ZTL,14950,LB,EF,Deployment: Purchase requisition,20260103,20260105,3,16.332,UL   ,        ,,
2721730858,10,170007053,690,8717,ZTL,14950,LB,EF,Deployment: Purchase requisition,20251220,20251222,4,8979,LB   ,        ,,
2721730859,10,170007053,690,8759,ZTL,89700,LB,EF,Deployment: Purchase requisition,20251105,20251106,27,82029.174,ZNK  ,        ,,
2721730860,10,170007053,690,8759,ZTL,14950,LB,EF,Deployment: Purchase requisition,20251112,20251113,24,37585.298,ZNK  ,        ,,
2721730861,10,170007053,690,8759,ZTL,44850,LB,EF,Deployment: Purchase requisition,20251119,20251120,17,60502,ZNL  ,        ,,
2721730862,10,170007053,690,8759,ZTL,44850,LB,EF,Deployment: Purchase requisition,20251129,20251201,9,73.55,UL   ,        ,,
2721730863,10,170007053,690,8759,ZTL,14950,LB,EF,Deployment: Purchase requisition,20251227,20251229,8,1374.258,ZNK  ,        ,,
2721730864,10,170007053,690,8759,ZTL,14950,LB,EF,Deployment: Purchase requisition,20260103,20260105,5,31.264,UL   ,        ,,
2721730865,10,170007053,690,8759,ZTL,44850,LB,EF,Deployment: Purchase requisition,20260110,20260112,1,7516,ZNL  ,        ,,
2721730866,10,170007053,690,8759,ZTL,31112.525,LB,EF,Deployment: Purchase requisition,20260117,20260119,1,7761,LB   ,        ,,
2721730867,10,170007053,690,8759,ZTL,42041.25,LB,EF,Deployment: Purchase requisition,20260131,20260202,2,24.023,UL   ,        ,,
2721730868,10,170007053,690,8759,ZTL,27854.61,LB,EF,Deployment: Purchase requisition,20260207,20260209,0,603.82,ZNK  ,        ,,
2721730869,10,170007053,690,8857,ZTL,59800,LB,EF,Deployment: Purchase requisition,20251206,20251208,1,6095,ZNL  ,        ,,
2721730870,10,170007053,690,8857,ZTL,134550,LB,EF,Deployment: Purchase requisition,20251213,20251215,1,10815,CS   ,        ,,
2721730871,10,170007053,690,8857,ZTL,130035,LB,EF,Deployment: Purchase requisition,20260131,20260202,0,3479.91,ZNK  ,        ,,
2721730872,10,170007053,692,3406,ZTE,56715.345,LB,EF,Deployment: Purchase requisition,20260118,20260120,539,65784.6,ZNK  ,        ,,
2721730873,10,170007053,692,3406,ZTE,35650,LB,EF,Deployment: Purchase requisition,20251020,20251022,0,0,CS   ,        ,,
2721730874,10,3800021049,690,3491,ZTL,5040,CS,EF,Deployment: Purchase requisition,20260104,20260107,28,16850.268,ZNK  ,B       ,,
2721730875,10,3800021049,690,3491,ZTL,5040,CS,EF,Deployment: Purchase requisition,20251120,20251123,43,21536,CS   ,B       ,,
2721730876,10,3800021409,690,3488,ZTL,34.336,CS,EF,Deployment: Purchase requisition,20260125,20260128,532,1.605,ZNK  ,B       ,,
2721730877,10,3800021409,690,3488,ZTL,103.048,CS,EF,Deployment: Purchase requisition,20260118,20260121,0,0,UL   ,B       ,,
2721730878,10,170007418,690,8509,ZTL,23100,LB,EF,Deployment: Purchase requisition,20260103,20260105,0,0,CS   ,        ,,
2721730879,10,170007418,690,8509,ZTL,23100,LB,EF,Deployment: Purchase requisition,20251213,20251215,0,0,UL   ,        ,,
2721730880,10,170007418,690,8509,ZTL,23100,LB,EF,Deployment: Purchase requisition,20251206,20251208,3,3856.276,ZNK  ,        ,,
2721730881,10,170007418,690,8717,ZTL,3000,LB,EF,Deployment: Purchase requisition,20251120,20251121,11,562,CS   ,        ,,
2721730882,10,170007418,690,8759,ZTL,207900,LB,EF,Deployment: Purchase requisition,20251016,20251017,0,0,,,,
2721730883,10,170007418,690,8759,ZTL,69300,LB,EF,Deployment: Purchase requisition,20251106,20251107,6,293.608,UL   ,        ,,
2721730884,10,170007418,690,8759,ZTL,115500,LB,EF,Deployment: Purchase requisition,20251112,20251113,13,171746.384,ZNK  ,        ,,
2721730885,10,170007418,690,8759,ZTL,23100,LB,EF,Deployment: Purchase requisition,20251113,20251114,13,171746.384,ZNK  ,        ,,
2721730886,10,170007418,690,8759,ZTL,92400,LB,EF,Deployment: Purchase requisition,20251119,20251120,11,378296,LB   ,        ,,
2721730887,10,170007418,690,8857,ZTL,231000,LB,EF,Deployment: Purchase requisition,20251104,20251105,0,0,UL   ,        ,,
2721730888,10,170007418,690,8857,ZTL,92400,LB,EF,Deployment: Purchase requisition,20251119,20251120,10,30606.41,ZNK  ,        ,,
2721730889,10,170007418,690,8857,ZTL,23100,LB,EF,Deployment: Purchase requisition,20251129,20251201,3,3168.012,ZNK  ,        ,,
2721730890,10,170007419,690,8717,ZTL,200,LB,EF,Deployment: Purchase requisition,20251213,20251215,3,4007,ZNL  ,        ,,
2721730915,10,3800023144,692,3405,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251228,20251230,54,147312,ZNL  ,A       ,,
2721730916,10,3800023144,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251221,20251223,61,75630.485,ZNK  ,A       ,,
2721730917,10,3800023433,690,3488,ZTL,20160,CS,EF,Deployment: Purchase requisition,20251112,20251115,18,14840,CS   ,A       ,,
2721730918,10,3800023433,690,3488,ZTL,5760,CS,EF,Deployment: Purchase requisition,20251119,20251122,13,261.25,UL   ,A       ,,
2721730919,10,3800023433,690,3488,ZTL,2880,CS,EF,Deployment: Purchase requisition,20260104,20260107,32,378.187,UL   ,A       ,,
2721730920,10,3800023433,690,3488,ZTL,2880,CS,EF,Deployment: Purchase requisition,20260111,20260114,34,37250.291,ZNK  ,A       ,,
2721730921,10,3800022806,692,3405,ZTL,1200,CS,EF,Deployment: Purchase requisition,20251228,20251230,38,5403,CS   ,C       ,,
2721730922,10,170008090,690,8857,ZTL,58911,LB,EF,Deployment: Purchase requisition,20251111,20251112,1,2650,LB   ,        ,,
2721730923,10,170008090,690,8857,ZTL,83654,LB,EF,Deployment: Purchase requisition,20251227,20251229,7,0.454,ZNK  ,        ,,
2721730947,10,3800027007,692,3405,ZTL,3240,CS,EF,Deployment: Purchase requisition,20251228,20251230,44,510.778,UL   ,A       ,,
2721730948,10,3800027007,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251221,20251223,46,66373.6,ZNK  ,A       ,,
2721730949,10,3800027007,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251214,20251216,45,630.389,UL   ,A       ,,
2721730950,10,3800027007,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251207,20251209,46,182375.625,ZNL  ,A       ,,
2721730951,10,3800027007,692,3405,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251130,20251202,46,12757,CS   ,A       ,,
2721730952,10,3800027002,692,3405,ZTL,1332,CS,EF,Deployment: Purchase requisition,20251228,20251230,49,33421.52,ZNK  ,B       ,,
2721730953,10,3800027002,692,3405,ZTL,1332,CS,EF,Deployment: Purchase requisition,20251214,20251216,45,84539.375,ZNL  ,B       ,,
2721730954,10,3800027002,692,3405,ZTL,1332,CS,EF,Deployment: Purchase requisition,20251130,20251202,36,277.111,UL   ,B       ,,
2721730955,10,3800027002,692,3405,ZTL,1332,CS,EF,Deployment: Purchase requisition,20251121,20251123,41,6206,CS   ,B       ,,
2721730956,10,3800027002,692,3405,ZTL,1332,CS,EF,Deployment: Purchase requisition,20251119,20251121,41,6206,CS   ,B       ,,
2721730957,10,3800026997,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251228,20251230,41,12442.394,ZNK  ,C       ,,
2721730958,10,3800026997,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251120,20251122,89,7030,CS   ,C       ,,
2721730959,10,3800026997,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251214,20251216,55,50581.625,ZNL  ,C       ,,
2721730960,10,3800027101,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251228,20251230,34,326.333,UL   ,A       ,,
2721730961,10,3800027101,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251107,20251109,38,53898.165,ZNK  ,A       ,,
2721730962,10,3800027101,692,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251101,20251103,44,133723.8,ZNL  ,A       ,,
2721730979,10,6410014449,690,3491,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251029,20251101,0,0,ZNK  ,AA      ,,
2721730980,10,3800027805,690,3491,ZTL,378.833,CS,EF,Deployment: Purchase requisition,20260118,20260121,0,0,ZNK  ,B       ,,
2721730981,10,3800028187,692,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251118,20251120,43,273.852,UL   ,B       ,,
2721730982,10,3800028187,692,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251121,20251123,43,273.852,UL   ,B       ,,
2721730983,10,3800028187,692,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251130,20251202,44,9391,CS   ,B       ,,
2721730984,10,3800028187,692,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251207,20251209,37,68838,ZNL  ,B       ,,
2721730985,10,3800028187,692,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251221,20251223,42,8641,CS   ,B       ,,
2721730986,10,3800028187,692,3405,ZTL,3240,CS,EF,Deployment: Purchase requisition,20251228,20251230,43,8897,CS   ,B       ,,
2721730987,10,170002472,690,8857,ZTL,93875,LB,EF,Deployment: Purchase requisition,20251227,20251229,0,0,ZNL  ,        ,,
2721730988,10,170002472,690,8857,ZTL,500,LB,EF,Deployment: Purchase requisition,20251129,20251201,0,0,CS   ,        ,,
2721730989,10,170002472,690,8857,ZTL,46357,LB,EF,Deployment: Purchase requisition,20251112,20251113,1,1,CS   ,        ,,
2721731002,10,3800010717,692,3405,ZTL,48600,CS,EF,Deployment: Purchase requisition,20251228,20251230,84,1501.755,UL   ,A       ,,
2721731003,10,170002606,692,3406,ZTE,4268623,LB,EF,Deployment: Purchase requisition,20251018,20251020,0,0,,,,
2721731004,10,3800018340,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251121,20251123,39,21725.34,ZNK  ,B       ,,
2721731005,10,3800018340,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251207,20251209,42,192.958,UL   ,B       ,,
2721731006,10,3800018340,692,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251221,20251223,39,53111.656,ZNL  ,B       ,,
2721731009,10,170002131,690,8857,ZTL,119027,LB,EF,Deployment: Purchase requisition,20251022,20251023,8,44149.684,ZNK  ,        ,,
2721731018,10,3800002991,692,3405,ZTL,1200,CS,EF,Deployment: Purchase requisition,20260118,20260120,25,17894.75,ZNL  ,D       ,,
2721731019,10,3800002991,692,3405,ZTL,2400,CS,EF,Deployment: Purchase requisition,20251119,20251121,26,805,CS   ,D       ,,
